1008, 15, 50
1024, 48, 54
1018, 69, 64
1018, 69, 64
1004, 74, 73
977, 74, 77
947, 66, 92
947, 66, 92
905, 56, 97
856, 44, 105
818, 23, 120
818, 23, 120
805, 11, 137
818, 18, 115
825, 0, 111
825, 0, 111
799, 3, 103
781, 15, 96
799, 2, 116
799, 2, 116
817, 4, 112
796, 50, 124
796, 50, 124
848, 38, 157
924, 20, 210
1030, 0, 212
1067, 11, 234
1067, 11, 234
1072, 10, 217
1060, -10, 174
964, -27, 206
809, 15, 130
809, 15, 130
1563, -73, 871
1331, -374, -591
-,-,-
972, -129, 283
1010, -107, 270
1063, -114, 261
1084, -92, 291
1084, -92, 291
1192, -93, 284
1431, -153, 203
1602, -198, 191
1582, -183, 209
1443, -137, 262
1249, -80, 326
1091, -68, 375
974, -58, 360
842, -42, 310
842, -42, 310
740, -35, 258
712, -60, 229
696, -69, 194
688, -90, 183
688, -90, 183
712, -122, 139
736, -154, 125
779, -193, 112
805, -222, 85
816, -238, 70
862, -252, 58
862, -252, 58
890, -253, 56
890, -237, 59
873, -207, 92
882, -180, 114
915, -173, 115
915, -173, 115
955, -153, 106
982, -104, 65
991, -66, 48
987, -25, 39
993, 12, 33
993, 12, 33
1000, 66, 5
1008, 117, -2
1023, 152, 1
1023, 152, 1
1021, 170, 24
1004, 163, 69
981, 149, 107
977, 124, 102
977, 124, 102
934, 103, 88
895, 64, 86
863, 27, 84
863, 27, 84
841, -2, 76
802, -17, 85
761, -21, 89
761, -21, 89
721, -6, 108
688, 10, 134
745, -4, 148
745, -4, 148
827, -24, 163
873, -12, 138
926, -22, 193
1035, -49, 178
1102, -91, 121
1102, -91, 121
941, 1, 70
784, 36, 244
869, -47, 242
902, -92, 235
902, -92, 235
-,-,-
1017, -236, 236
1011, -219, 201
1011, -219, 201
1014, -202, 240
1091, -181, 243
1246, -205, 245
1454, -252, 199
1564, -255, 172
1477, -200, 271
1371, -169, 338
1250, -141, 382
1121, -108, 386
1022, -91, 359
934, -82, 325
934, -82, 325
864, -88, 286
809, -97, 255
764, -118, 243
716, -121, 214
691, -130, 186
698, -159, 150
698, -159, 150
729, -202, 138
753, -233, 131
790, -272, 110
804, -291, 82
833, -310, 75
833, -294, 70
833, -294, 70
855, -278, 36
892, -261, 17
914, -220, 22
938, -173, 50
951, -118, 69
951, -118, 69
958, -71, 95
960, -9, 95
961, 49, 65
961, 49, 65
949, 92, 59
908, 134, 70
882, 127, 85
882, 127, 85
867, 107, 89
861, 71, 79
844, 49, 80
844, 49, 80
839, 22, 74
830, -5, 67
816, -20, 70
816, -20, 70
817, -28, 51
818, -28, 64
848, -19, 52
848, -19, 52
865, -2, 72
869, 7, 114
903, 1, 127
903, 1, 127
974, -20, 107
1032, -38, 59
1032, -18, 80
1028, -18, 132
1028, -9, 132
1046, -14, 207
1095, -48, 193
1120, -55, 164
1044, -74, 187
953, -74, 125
1756, -376, 904
1756, -376, 904
1526, -376, -454
-,-,-
979, -159, 209
998, -186, 206
1068, -200, 191
1126, -203, 204
1194, -199, 199
1297, -219, 229
1297, -219, 229
1382, -241, 275
1384, -239, 315
1324, -199, 333
1239, -174, 334
1148, -166, 313
1077, -156, 286
1005, -142, 279
958, -143, 251
904, -136, 257
858, -123, 241
838, -122, 207
838, -122, 207
813, -110, 180
809, -111, 148
807, -113, 111
792, -114, 84
757, -105, 87
733, -105, 99
733, -105, 99
739, -112, 84
759, -140, 71
776, -159, 63
810, -178, 67
848, -202, 70
848, -202, 70
884, -209, 67
897, -203, 71
920, -189, 66
936, -161, 51
962, -138, 39
962, -138, 39
984, -107, 37
1000, -72, 47
1010, -50, 51
1014, -14, 59
1014, -14, 59
1042, 4, 67
1047, 25, 75
1025, 36, 99
1015, 45, 93
1015, 45, 93
991, 61, 93
980, 76, 90
958, 78, 86
958, 78, 86
927, 71, 97
881, 62, 108
881, 62, 108
849, 39, 107
806, 20, 98
756, 13, 80
756, 13, 80
727, 3, 100
730, -11, 101
736, -40, 108
746, -25, 113
746, -25, 113
816, -29, 149
935, -43, 117
981, -40, 86
954, 0, 113
954, 0, 113
991, 1, 237
1132, -52, 250
1176, -76, 152
-,-,-
1077, -184, 246
1190, -174, 188
1282, -182, 223
1373, -163, 241
1382, -171, 285
1382, -171, 285
1327, -146, 318
1265, -134, 328
1198, -111, 317
1127, -97, 299
1051, -90, 315
974, -84, 311
926, -84, 268
883, -103, 216
883, -103, 216
842, -106, 190
803, -121, 198
740, -109, 174
713, -122, 138
711, -130, 103
716, -140, 87
726, -157, 105
726, -157, 105
754, -168, 105
773, -175, 78
774, -175, 81
814, -184, 93
871, -203, 104
931, -210, 90
931, -210, 90
967, -208, 67
994, -194, 54
1007, -183, 66
995, -148, 77
988, -71, 77
988, -71, 77
986, -5, 86
987, 46, 86
980, 81, 96
980, 81, 96
988, 112, 91
998, 132, 93
990, 144, 99
990, 144, 99
976, 126, 110
952, 108, 124
938, 79, 98
938, 79, 98
920, 51, 71
886, 27, 47
846, 13, 43
846, 13, 43
822, 3, 26
801, -9, 39
801, -9, 39
744, 4, 85
707, 23, 125
751, -14, 150
751, -14, 150
834, -45, 69
891, -69, 115
893, -21, 188
908, -9, 170
908, -9, 170
978, -47, 109
1056, -74, 134
1062, -73, 247
1059, -93, 271
1024, -101, 203
1523, -49, 814
1523, -49, 814
1804, -744, -187
-,-,-
998, -191, 297
976, -111, 243
1010, -74, 239
1010, -74, 239
1087, -100, 205
1200, -136, 200
1338, -159, 187
1468, -196, 169
1474, -201, 199
1404, -192, 203
1281, -170, 209
1138, -145, 249
1011, -111, 280
894, -79, 280
792, -63, 271
792, -63, 271
744, -56, 225
721, -61, 205
734, -95, 191
764, -113, 164
791, -160, 158
791, -160, 158
839, -195, 134
886, -240, 133
913, -263, 99
917, -266, 89
920, -268, 78
924, -265, 51
924, -265, 51
924, -254, 44
917, -233, 49
923, -208, 51
918, -176, 56
918, -176, 56
926, -158, 60
941, -126, 41
947, -96, 65
965, -64, 72
965, -64, 72
963, -30, 86
967, -8, 79
976, 4, 62
976, 4, 62
997, 22, 27
1009, 35, 20
982, 56, 34
982, 56, 34
963, 68, 39
966, 65, 37
966, 65, 37
954, 70, 48
942, 62, 58
918, 50, 67
918, 50, 67
891, 24, 81
866, 2, 88
866, 2, 88
863, -26, 88
850, -35, 89
813, -30, 77
813, -30, 77
777, -20, 80
767, -27, 106
787, -41, 117
819, -57, 125
819, -57, 125
861, -55, 128
881, -56, 116
918, -81, 80
946, -79, 73
946, -79, 73
978, -77, 161
1042, -86, 173
1049, -65, 226
1024, -99, 307
1110, -137, 310
1280, -69, 370
1280, -69, 370
1971, -836, 473
473, 457, -111
296, 86, 147
1451, -251, 374
1068, -106, 79
867, -106, 234
-,-,-
1041, -146, 242
1114, -139, 241
1226, -153, 260
1375, -155, 307
1546, -207, 258
1546, -207, 258
1550, -200, 225
1430, -172, 238
1266, -128, 260
1099, -108, 266
971, -84, 253
872, -98, 258
788, -88, 275
750, -84, 253
750, -84, 253
734, -98, 215
731, -118, 205
745, -161, 194
737, -185, 196
729, -211, 161
754, -252, 96
754, -252, 96
771, -284, 69
784, -298, 50
803, -309, 44
825, -305, 31
864, -301, 33
864, -301, 33
895, -285, 43
915, -259, 54
937, -217, 61
958, -174, 60
973, -135, 64
973, -135, 64
978, -89, 64
993, -23, 56
1001, 45, 53
1001, 45, 53
1015, 101, 64
1008, 136, 94
1004, 164, 105
975, 188, 117
957, 179, 112
957, 179, 112
912, 158, 119
893, 113, 115
866, 60, 108
844, 20, 92
844, 20, 92
813, 3, 103
789, -9, 136
784, -11, 134
784, -11, 134
764, -15, 134
772, -43, 184
854, -85, 180
955, -103, 152
919, -27, 156
919, -27, 156
840, 14, 248
924, -67, 277
1070, -143, 246
1122, -90, 232
1085, -66, 307
1058, -74, 336
1058, -74, 336
1389, -10, 540
1906, -909, 70
-,-,-
989, -163, 260
1042, -182, 249
1057, -192, 214
1069, -158, 241
1179, -184, 282
1369, -214, 322
1558, -233, 285
1558, -213, 297
1452, -179, 305
1313, -146, 280
1313, -146, 280
1158, -128, 241
1011, -127, 228
902, -147, 250
757, -122, 272
666, -97, 244
627, -104, 227
626, -116, 273
654, -135, 284
712, -141, 217
712, -141, 217
742, -147, 201
771, -161, 177
785, -160, 138
818, -173, 87
855, -190, 71
884, -192, 55
884, -192, 55
901, -183, 43
919, -180, 45
943, -186, 75
960, -167, 73
965, -124, 48
965, -124, 48
981, -76, 42
986, -35, 83
990, 14, 126
990, 14, 126
984, 57, 132
992, 85, 107
995, 115, 86
985, 122, 80
985, 122, 80
976, 98, 75
948, 77, 56
910, 45, 57
910, 45, 57
855, 25, 70
814, 12, 75
814, 12, 75
768, 10, 84
742, -5, 129
751, -24, 163
751, -24, 163
767, -46, 132
727, 10, 149
769, 4, 175
884, -58, 173
884, -58, 173
987, -104, 114
1007, -76, 130
1009, -62, 243
1038, -75, 244
1010, -82, 189
942, -145, 157
942, -145, 157
933, -115, 227
1776, -439, 1250
1416, -131, -646
-66, 128, 584
1168, -54, 85
-,-,-
1005, -159, 292
1005, -159, 260
1009, -144, 260
1099, -162, 232
1263, -207, 270
1414, -189, 273
1529, -194, 231
1456, -168, 341
1379, -161, 380
1267, -140, 330
1104, -98, 303
974, -84, 286
888, -93, 300
888, -93, 300
819, -81, 265
734, -57, 230
701, -58, 200
711, -70, 189
748, -76, 185
748, -76, 185
790, -87, 167
826, -103, 150
842, -121, 146
838, -152, 142
840, -211, 151
852, -248, 106
852, -248, 106
867, -287, 77
872, -312, 55
905, -323, 20
935, -318, -8
932, -289, -9
932, -289, -9
933, -253, -1
954, -196, 3
967, -78, 6
949, 17, 97
949, 17, 97
959, 70, 172
962, 108, 185
961, 126, 149
961, 126, 149
945, 121, 106
910, 96, 90
864, 71, 77
855, 50, 34
855, 50, 34
806, 54, 46
784, 21, 67
784, 21, 67
789, -12, 68
761, -9, 66
743, -22, 96
743, -22, 96
754, -31, 134
771, -23, 174
822, -64, 191
867, -114, 138
867, -114, 138
888, -129, 144
890, -103, 222
897, -77, 223
-,-,-
981, -287, 214
1019, -248, 241
1059, -233, 144
1123, -186, 142
1300, -163, 197
1564, -230, 233
1668, -265, 280
1668, -265, 280
1572, -224, 323
1373, -167, 324
1119, -115, 298
864, -56, 281
692, -41, 282
652, -100, 291
676, -104, 253
734, -114, 193
734, -114, 193
777, -122, 173
794, -140, 194
821, -164, 199
848, -209, 189
857, -218, 145
836, -229, 130
828, -259, 119
831, -291, 112
831, -291, 112
846, -325, 116
861, -330, 80
898, -356, 40
932, -353, 2
949, -315, -1
949, -315, -1
969, -234, 1
985, -157, 48
951, -46, 141
940, 35, 213
940, 35, 213
956, 112, 202
960, 138, 195
933, 133, 203
892, 107, 195
892, 107, 195
873, 85, 152
850, 55, 125
815, 24, 119
758, 19, 122
758, 19, 122
709, 0, 124
686, -4, 121
703, 7, 112
703, 7, 112
737, 0, 83
761, -26, 69
783, -26, 93
783, -26, 93
868, -59, 130
972, -70, 270
1038, -102, 265
988, -84, 218
988, -84, 218
1045, -104, 210
1035, -133, 363
1777, -439, 1250
1039, 211, -1121
-,-,-
1009, -272, 174
1003, -199, 212
1083, -218, 218
1233, -222, 241
1499, -270, 261
1742, -350, 213
1712, -324, 243
1712, -324, 243
1533, -240, 278
1304, -179, 316
1098, -122, 319
911, -74, 295
746, -53, 295
643, -51, 276
610, -76, 248
618, -108, 238
618, -108, 238
641, -122, 191
674, -142, 135
700, -161, 83
716, -189, 74
726, -221, 74
749, -270, 68
749, -270, 68
756, -288, 58
787, -346, 63
845, -394, 34
917, -433, -3
917, -433, -3
989, -463, -20
1009, -445, -3
1003, -417, 18
990, -332, 31
986, -227, 43
989, -143, 80
989, -143, 80
981, -100, 133
974, -50, 153
975, 42, 131
987, 128, 107
986, 132, 121
986, 132, 121
971, 129, 146
987, 101, 119
981, 113, 74
957, 104, 52
957, 104, 52
921, 72, 63
876, 34, 83
838, 0, 92
838, 0, 92
772, -15, 90
649, 0, 150
649, 0, 150
592, -21, 192
647, -87, 164
732, -86, 65
732, -86, 118
715, -27, 118
771, -38, 139
973, -167, 64
1114, -195, 68
1124, -97, 157
1073, -110, 255
1073, -110, 255
1014, -181, 242
961, -209, 212
1698, -895, 738
494, 534, -561
415, 22, 589
-,-,-
986, -194, 261
1046, -217, 242
1046, -217, 242
1173, -247, 202
1348, -236, 245
1666, -343, 244
1843, -392, 248
1747, -330, 348
1518, -236, 429
1272, -174, 432
1021, -107, 417
761, -50, 401
574, -39, 356
466, -40, 334
466, -40, 334
475, -58, 251
532, -80, 161
602, -90, 90
653, -120, 69
653, -120, 69
701, -159, 74
726, -202, 98
757, -242, 106
787, -296, 102
816, -351, 84
891, -445, 0
891, -445, 0
932, -480, -25
945, -464, 6
921, -414, 35
893, -330, 51
893, -330, 51
892, -191, 20
946, -88, 57
989, -28, 166
1013, 39, 220
1013, 39, 220
1066, 107, 154
1118, 129, 101
1091, 117, 74
1040, 88, 50
1015, 47, 1
1015, 47, 1
990, 14, -11
936, -19, 21
872, -54, 37
872, -54, 37
795, -74, 54
755, -102, 19
695, -118, -7
545, -75, 103
545, -75, 103
509, -46, 227
665, -134, 154
749, -174, 22
692, -85, -26
644, -7, 183
644, -7, 183
872, -98, 203
1106, -143, 117
1238, -168, 178
1235, -117, 237
1208, -195, 184
1232, -192, 121
1200, -164, 255
1866, -930, 481
1866, -930, 481
433, 495, -529
218, 172, 275
1714, -424, 395
811, 12, 119
-,-,-
1162, -241, 297
1162, -241, 297
1409, -302, 288
1669, -296, 319
1794, -358, 312
1773, -393, 316
1558, -279, 346
1240, -140, 409
951, -3, 401
731, 42, 395
632, -11, 381
632, -11, 381
528, 1, 343
454, 0, 302
437, -16, 255
437, -16, 255
475, -63, 191
540, -129, 154
589, -159, 137
629, -173, 118
688, -246, 90
774, -327, 72
774, -327, 72
867, -391, 26
939, -411, -5
1011, -431, -3
1070, -441, 1
1095, -448, 11
1095, -448, 11
1063, -409, 78
1034, -341, 97
1026, -259, 130
1015, -97, 179
1001, -23, 254
1009, 52, 290
1003, 134, 268
1003, 134, 268
1037, 152, 218
1010, 174, 198
950, 176, 199
927, 127, 136
878, 64, 111
796, 22, 105
796, 22, 105
736, -34, 97
646, -82, 95
531, -81, 111
531, -81, 111
445, -62, 214
485, -82, 195
539, -144, 197
626, -125, 177
785, -79, 123
785, -79, 123
958, -100, 109
1098, -134, 191
1167, -126, 138
1165, -95, 115
1232, -95, 242
1459, 38, 776
-,-,-
1138, -210, 262
1342, -187, 296
1631, -229, 390
1775, -256, 420
1651, -216, 451
1408, -120, 455
1408, -120, 455
1170, -57, 428
993, -49, 355
884, -97, 285
777, -92, 273
668, -63, 279
602, -61, 259
602, -61, 259
575, -81, 213
562, -87, 170
579, -119, 125
583, -115, 109
606, -116, 88
606, -116, 88
647, -113, 83
706, -148, 99
747, -164, 108
813, -221, 118
892, -307, 96
955, -388, 53
955, -388, 53
1012, -459, 63
970, -410, 111
970, -394, 88
963, -349, 95
968, -316, 47
968, -316, 47
1004, -196, 35
1067, -61, 131
1122, -18, 244
1132, 44, 251
1142, 37, 181
1122, 67, 77
1122, 67, 77
995, 105, 105
876, 103, 140
822, 65, 109
822, 65, 109
778, -15, 113
638, -10, 141
530, -14, 174
557, -60, 202
634, -93, 176
634, -93, 176
718, -77, 114
755, -55, 127
846, -87, 131
957, -137, 116
1069, -120, 113
1069, -120, 113
1053, -67, 229
1034, -96, 331
1116, -230, 287
1124, -191, 243
1533, -635, 1034
687, -9, -692
332, 52, 736
-,-,-
1222, -163, 231
1506, -131, 370
1892, -220, 448
1996, -299, 373
1908, -255, 349
1524, -165, 352
1075, -65, 365
720, -3, 333
512, 12, 234
512, 12, 234
477, -86, 136
500, -163, 124
492, -157, 109
551, -188, 78
551, -188, 78
641, -222, 14
687, -231, 0
702, -231, 6
739, -263, 35
739, -263, 35
783, -315, 79
860, -319, 48
912, -335, 16
914, -354, 19
904, -407, 84
904, -407, 84
898, -432, 135
908, -421, 97
933, -398, 12
881, -315, 18
883, -169, 10
883, -169, 10
935, -39, 79
1003, 53, 120
997, 157, 204
1038, 243, 230
1019, 262, 224
1019, 262, 224
990, 205, 223
923, 158, 169
853, 111, 122
779, 86, 87
701, 71, 70
701, 71, 70
644, 33, 75
600, 22, 93
600, 22, 93
597, 34, 79
670, 9, 47
670, 9, 47
675, 10, 151
775, -38, 209
959, -109, 149
1091, -119, 145
1147, -89, 217
1147, -89, 217
1134, -85, 316
1124, -110, 304
1106, -102, 240
1103, -167, 210
1854, -625, 1086
1288, -12, -787
-,-,-
1017, -204, 279
1103, -175, 265
1243, -187, 303
1447, -144, 260
1714, -233, 230
1756, -241, 197
1585, -194, 174
1340, -125, 156
1132, -119, 159
977, -133, 179
838, -88, 178
838, -88, 178
739, -78, 201
673, -74, 204
625, -90, 213
632, -103, 197
655, -104, 120
674, -100, 62
674, -100, 62
669, -97, 42
685, -147, 34
716, -193, 24
749, -225, 8
749, -225, 8
784, -260, 13
829, -319, 45
870, -358, 52
946, -389, 1
946, -389, 1
1024, -443, -87
1046, -479, -90
1031, -426, 6
1020, -313, 102
1054, -207, 100
1069, -146, 90
1091, -49, 95
1091, -49, 95
1070, 116, 58
1040, 207, 106
988, 239, 173
924, 240, 185
869, 209, 148
869, 209, 148
796, 165, 123
684, 127, 153
635, 64, 126
591, 33, 115
591, 33, 115
551, 35, 156
519, 55, 164
575, 24, 121
683, -34, 129
683, -34, 129
813, -79, 108
856, -11, 133
870, 5, 244
963, -30, 312
963, -30, 312
1088, -115, 298
1161, -56, 273
1087, -96, 367
1653, -290, 1361
1230, -233, -911
-,-,-
1112, -171, 252
1208, -125, 295
1458, -167, 468
1741, -247, 472
1741, -247, 472
1781, -239, 372
1603, -190, 337
1322, -134, 339
1076, -106, 327
890, -68, 293
801, -114, 270
710, -110, 284
625, -99, 254
628, -105, 163
628, -105, 163
626, -112, 151
638, -135, 175
642, -140, 205
657, -156, 174
697, -185, 119
738, -214, 66
780, -254, 29
780, -254, 29
812, -292, 13
810, -325, 19
813, -344, 18
842, -352, 2
842, -352, 2
915, -397, -68
936, -427, -101
900, -389, -42
940, -261, -14
977, -143, 73
1026, 12, 142
1026, 12, 142
1115, 91, 177
1139, 161, 222
1082, 221, 231
1003, 210, 192
883, 191, 133
777, 152, 95
777, 152, 95
709, 107, 97
702, 39, 109
673, 11, 136
673, 11, 136
651, 2, 147
666, 1, 137
678, 5, 103
678, 5, 103
730, -19, 124
815, -40, 162
967, -69, 153
967, -69, 153
1075, -84, 168
1079, -67, 244
1087, -80, 306
1129, -169, 187
1132, -122, 121
1187, 47, 497
1213, -1116, 339
-,-,-
998, -198, 289
1065, -227, 236
1125, -189, 247
1372, -203, 388
1674, -259, 510
1861, -303, 394
1690, -247, 396
1344, -147, 468
1045, -99, 485
931, -111, 387
802, -85, 291
802, -85, 291
660, -63, 270
556, -78, 279
561, -87, 248
581, -96, 221
639, -120, 170
639, -120, 170
661, -133, 135
664, -135, 119
656, -144, 122
662, -160, 109
689, -184, 86
739, -222, 100
800, -282, 85
800, -282, 85
879, -358, -11
904, -468, -23
941, -510, 42
1143, -454, 54
1177, -414, 76
1202, -233, 115
1202, -233, 115
1212, -112, 229
1184, -29, 291
1115, 52, 302
1073, 103, 257
1037, 129, 172
978, 133, 99
856, 129, 87
856, 129, 87
744, 127, 90
665, 113, 95
599, 83, 78
599, 83, 78
533, 52, 78
510, 41, 80
568, 51, 101
568, 51, 101
645, 26, 76
630, 29, 117
700, 25, 110
700, 25, 110
853, 0, 137
988, 12, 209
1079, -106, 175
1079, -106, 175
1036, -138, 112
1010, -46, 302
-,-,-
1179, -167, 222
1263, -128, 422
1263, -128, 422
1535, -191, 513
1797, -364, 386
1730, -372, 344
1449, -289, 387
1096, -167, 428
805, -92, 392
645, -80, 296
549, -74, 268
545, -91, 250
545, -91, 250
587, -106, 207
628, -117, 160
668, -130, 143
706, -148, 145
718, -148, 164
721, -165, 170
692, -164, 178
692, -164, 178
696, -184, 175
739, -231, 139
821, -312, 97
886, -365, 96
967, -384, 137
1108, -403, 152
1108, -403, 152
1234, -409, 126
1252, -373, 232
1216, -219, 289
1146, -47, 344
1131, 10, 291
1124, 48, 172
1032, 143, 159
985, 162, 157
985, 162, 157
941, 153, 172
892, 132, 183
839, 115, 177
774, 102, 185
716, 81, 191
716, 81, 191
649, 60, 172
594, 31, 164
566, 3, 136
566, 3, 136
550, 4, 148
559, -5, 157
613, -11, 101
613, -11, 101
643, -19, 121
640, 44, 204
734, -7, 226
894, -130, 71
894, -130, 71
1028, -128, 134
1155, -109, 397
1208, -186, 362
1684, -336, 1302
1220, -84, -977
-579, 450, 695
1532, -112, 438
998, -150, 227
834, -111, 195
1172, -323, 228
814, -137, 335
-,-,-
1095, -331, 260
1065, -253, 256
1040, -115, 310
1221, -62, 386
1649, -200, 337
1966, -342, 315
1896, -351, 380
1562, -270, 450
1207, -226, 453
931, -188, 394
728, -182, 299
728, -182, 299
591, -164, 255
513, -131, 207
476, -141, 192
475, -146, 162
497, -151, 160
549, -161, 125
597, -172, 106
628, -201, 123
628, -201, 123
650, -223, 141
665, -247, 171
706, -270, 159
776, -312, 139
896, -362, 109
1021, -399, 109
1094, -402, 109
1129, -372, 168
1129, -372, 168
1186, -254, 208
1229, -170, 242
1221, -97, 250
1197, -28, 225
1203, 43, 222
1159, 124, 247
1083, 124, 241
981, 99, 218
981, 99, 218
877, 89, 187
794, 45, 157
720, 26, 139
720, 26, 139
643, 38, 153
576, 66, 182
569, 61, 167
602, 17, 109
602, 17, 109
669, -42, 58
719, -45, 18
725, -58, 80
725, -58, 80
710, -59, 152
815, -69, 143
924, -97, 153
927, -82, 252
927, -82, 252
980, -75, 234
1148, -112, 307
1324, -238, 269
1778, -438, 1089
1107, -183, -580
-266, 230, 375
